bus_id,hosting_capacity
322,444.6200989853649
323,56.80999755859375
324,372.7436820675057
325,3679.310873113299
326,1045.1560476387858
327,286.7718110014308
328,282.82308894067216
329,199.58585790947456
330,230.7489478476436
331,234.73064724280565
332,1235.1828417171062
333,456.5422663454457
334,1235.1828417171062
335,263.9737518496365
336,259.2289495203603
337,259.2289495203603
338,343.5400006770576
339,365.9513623937848
340,365.9513623937848
341,306.44279475556147
342,261.8699889183161
343,225.734149175837
344,208.8868323986841
345,208.8868323986841
346,1191.2362311752831
347,341.0018532860394
348,1191.2362311752831
349,255.6352466097477
350,178.48466723579202
351,178.48466723579202
352,281.25815608909494
353,287.3662170597972
354,876.6426361391549
355,340.5042247867147
356,876.6426361391549
357,362.513074581595
358,278.327107411561
359,278.327107411561
360,306.81259876234714
361,550.52927142675
362,272.5824879852567
363,548.1204770649847
364,561.1725392853992
365,320.34589561330694
366,557.2999971028695
367,200.04984082645208
368,200.04984082645208
369,208.33343232620757
370,208.33343232620757
371,254.53356211233887
372,406.309992699691
373,718.5500244611873
374,432.404825306216
375,50.0
376,379.83393471598896
377,718.5500244611873
378,718.5499923401256
379,299.2199875363665
380,299.2199875363665
381,292.8300044510077
382,356.6099977493286
383,356.6099977493286
384,276.49996508663
385,276.49996508663
386,238.55555033002108
387,197.34535678339304
388,239.6104968228134
389,220.9513245105566
390,220.9513245105566
391,1324.504699264589
392,520.4651550072983
393,1315.6112675656634
394,344.4299871808307
395,344.4299871808307
396,664.6330391581253
397,350.49886768507804
398,664.6330391581253
399,283.41704327005823
400,1174.2689779662026
401,388.28174349523937
402,1174.2689779662026
403,250.46982912055444
404,233.1281323705485
405,263.65911703904635
406,66.18000030517578
407,66.18000030517578
408,132.36000061035156
409,263.65911703904635
410,263.65911703904635
411,247.69000244200595
412,247.69000244200595
413,262.7589447382685
414,686.3609608183187
415,371.6571683826236
416,682.2606258712296
417,300.26000828359327
418,300.26000828359327
419,292.6399974824519
420,292.6399974824519
421,340.51999950408907
422,298.8400020599366
423,279.3672665053129
424,279.3672665053129
425,369.23876389586064
426,263.396496126564
427,221.60467329507892
428,221.60467329507892
429,427.0023372951061
430,301.9062459271689
431,299.23999915208407
432,1023.13635349095
433,470.8160805130526
434,75.0
435,477.2991291527947
436,1023.13635349095
437,248.990311205528
438,248.990311205528
439,289.70999670003494
440,324.9554358242533
441,222.11914828248416
442,222.11914828248416
443,373.4128654609357
444,326.96447044689893
445,797.1109050240183
446,451.08578950619744
447,100.0
448,341.1330599788713
449,797.1109050240183
450,401.6205457363556
451,401.6205457363556
452,299.0213843628269
453,364.3099913597258
454,297.50999574393023
455,297.50999574393023
456,290.5499877930546
457,218.54796686440784
458,218.54796686440784
459,335.9448220163269
460,688.7398509948101
461,306.7766901574733
462,509.91709344184034
463,509.91709344184034
464,265.300003052054
465,265.300003052054
466,426.1999931335373
467,337.76000838832675
468,267.24997105491934
469,502.0546721261708
470,502.0546721261708
471,256.46999359130865
472,1175.5683606416587
473,341.5720500178791
474,1175.5683606416587
475,863.4451251957706
476,241.97000122070227
477,860.2385071005582
478,250.48999023507736
479,250.48999023507736
480,344.0599937444228
481,330.8679318616204
482,454.6188789236158
483,454.6188789236158
484,1252.9059287943824
485,502.20032997159535
486,1252.9059287943824
487,279.1971995227311
488,325.6267848314674
489,1493.991477067983
490,683.2511612148307
491,1476.7688667215757
492,1607.3133466759716
493,301.977810614223
494,1607.3133466759716
495,4201.608958086988
496,2063.783086301473
497,472.4421661687868
498,4201.608958086988
499,4258.307394441159
500,1391.2328859951274
501,432.9537649377367
502,142.3061568206765
503,142.30622129312252
504,1372.8458795149704
505,1391.2328859951274
506,346.48094304156507
507,245.93747216165556
508,245.93747216165556
509,526.7870244738469
510,324.2697501209467
511,384.10924361794287
512,291.8700025068828
513,291.8700025068828
514,267.3600038708458
515,267.3600038708458
516,255.0361139773811
517,255.0361139773811
518,377.7944496618045
519,377.7944496618045
520,1073.0215841240376
521,284.88501340824394
522,1073.0215841240376
523,311.06999778829913
524,311.06999778829913
525,1086.17953875202
526,432.56198412281816
527,150.0
528,450.1765111780073
529,1086.17953875202
530,302.18637873763885
531,276.4167939264198
532,276.4167939264198
533,256.04889124443724
534,230.12793148828396
535,223.8571645877284
536,261.56692141757424
537,379.3158379356611
538,379.3158379356611
539,299.9074837028722
540,299.9074837028722
541,770.4777933613698
542,349.27253417165485
543,770.4777933613698
544,271.3086073382273
545,348.6634852755029
546,340.3399920758112
547,340.3399920758112
548,234.02837429202083
549,251.77102490267583
550,301.7062060349009
551,301.7062060349009
552,294.30735193263695
553,279.3752184743503
554,184.79398046985608
555,184.79398046985608
556,176.11470120747782
557,240.2841394844501
558,223.6885711424636
559,591.8713422181474
560,312.01628890709145
561,589.3948695193184
562,236.17235573895687
563,1170.4461199040857
564,333.3599882117532
565,1164.2224593194192
566,289.0799999228835
567,289.0799999228835
568,311.8499965658844
569,188.14491989257357
570,285.18999377468333
571,202.642993354958
572,202.642993354958
573,307.27761256285504
574,307.27761256285504
575,528.4682922636235
576,1417.0743251442498
577,456.7145887300336
578,75.80000305175781
579,327.4018160210473
580,1405.416435884402
581,331.26998963147435
582,215.4987129779072
583,215.4987129779072
584,308.8000005636155
585,301.57879976459986
586,286.7599964136993
587,270.07001442009886
588,270.07001442009886
589,422.21293265664775
590,181.11776405842767
591,662.6370074350007
592,429.8648889026779
593,125.0
594,279.604730117518
595,662.6370074350007
596,657.315622338019
597,195.75302695608605
598,197.70699393879
599,249.06884516778817
600,284.1372995267242
601,315.3200016030987
602,279.18698696784367
603,306.94920094041674
604,306.94920094041674
605,246.3151657046189
606,246.3151657046189
607,298.50114644708515
608,298.50114644708515
609,746.0986197078553
610,509.706576610161
611,25.0
612,299.73377804245706
613,739.1326037983948
614,746.0986197078553
615,262.3555813999528
616,256.42822803256047
617,321.41000371237465
618,321.41000371237465
619,315.5452961960509
620,315.5452961960509
621,236.1235294765509
622,1489.079087094534
623,313.67908977059767
624,1489.079087094534
625,251.04316277234912
626,258.51045269516374
627,258.51045269516374
628,347.1795458712722
629,347.1795458712722
630,377.5547078917375
631,377.5547078917375
632,267.71358839891656
633,303.6300144185222
634,303.6300144185222
635,285.4554947385828
636,212.2117713603011
637,212.2117713603011
638,219.15861605757024
639,219.15861605757024
640,184.00982574838795
641,246.6500050619842
642,265.60130112483546
643,248.01588471811576
644,248.01588471811576
645,363.7230052107575
646,254.50032734465432
647,361.9875444299876
648,234.9102114614211
649,234.9102114614211
650,327.4427368173801
651,227.577226516362
652,268.2099999243669
653,231.8825552388571
654,246.3753272161988
655,692.9958391573062
656,328.25375479378056
657,692.9958391573062
658,279.7700002124995
659,590.4718247393745
660,268.7182765042241
661,590.4718247393745
662,223.7840017154037
663,221.63159765794407
664,205.71873567267693
665,268.2479133587453
666,272.72239531364386
667,66.08999633789062
668,66.08999633789062
669,132.1699981689453
670,272.72239531364386
671,272.72239531364386
672,303.8987065366878
673,1363.1458566314736
674,432.5488281323662
675,1363.1458566314736
676,366.089345529243
677,300.52615580711927
678,344.64965294725533
679,275.6500068795744
680,256.92502024532644
681,217.12226094801596
682,414.3489648913709
683,402.046735249079
684,184.53041979079475
685,184.53041979079475
686,268.13999271392663
687,301.1421063364451
688,372.8963336480689
689,372.8963336480689
690,366.9895240064526
691,249.6299709960836
692,249.6299709960836
693,370.5828227275108
694,359.40283078764463
695,370.5653289739235
696,255.2772200720017
697,442.7024569036985
698,160.69646235738253
699,442.7024569036985
700,251.0500143485093
701,263.7999880375483
702,254.1046220873228
703,276.4385489487606
704,320.10434958124
705,243.09038929930256
706,248.42322275758735
707,248.42322275758735
708,293.06601342906174
709,455.7699875270941
710,209.4954981984041
711,455.7699875270941
712,223.33091996625924
713,223.33091996625924
714,225.87647354345415
715,488.0074919741804
716,334.28318220847484
717,99.98999633640052
718,181.38827250858915
719,488.0074919741804
720,278.8551680528161
721,278.8551680528161
722,247.7206351741701
723,230.68226025355025
724,251.6261809589594
725,251.6261809589594
726,490.48798587832607
727,283.42717663891256
728,278.7399990184288
729,270.09000677152704
730,238.5613520382104
731,239.60585711057973
732,239.60585711057973
733,396.0612259181149
734,396.0612259181149
735,158.77489093521768
736,158.77489093521768
737,1213.4657737989965
738,256.9142814472223
739,1207.2136899000648
740,247.30869386851413
741,247.30869386851413
742,277.5397862704161
743,1210.8081293665662
744,1210.8081293665662
745,453.0071524945048
746,378.8691498244899
747,589.4074749252361
748,589.4074749252361
749,1988.3962444778256
750,1756.34968303424
751,456.5894932500941
752,75.0
753,246.8769915396063
754,1738.501030506914
755,291.12946601890485
756,263.2817797339367
757,263.2817797339367
758,258.9949666750521
759,250.70370951497668
760,250.70370951497668
761,248.40534434048945
762,252.85254648555232
763,252.85254648555232
764,216.56435846184365
765,300.74053052762065
766,440.2522093177657
767,262.7299904009704
768,554.0053104901705
769,262.7500005145412
770,100.0
771,362.750008345443
772,551.6444423169996
773,226.70767980863891
774,270.82001110379497
775,468.50170272023536
776,468.50170272023536
777,313.7146632119417
778,208.87592114484693
779,208.87592114484693
780,197.7990525054053
781,197.7990525054053
782,379.8919621369624
783,379.8919621369624
784,613.179936907171
785,365.689386278968
786,25.0
787,332.68154847450114
788,613.179936907171
789,255.02945807100213
790,203.8537022996003
791,232.6524617244812
792,236.23388119075423
793,236.23388119075423
794,258.0413546756737
795,228.60212839997243
796,1213.6254685297858
797,361.8272964670383
798,126.42999267578124
799,529.7301902371722
800,1193.6405021491548
801,1213.6254685297858
802,232.72208252310045
803,324.74062340169155
804,324.74062340169155
805,304.9543251018882
806,244.12998959294137
807,244.12998959294137
808,320.41998672485346
809,281.73102640138274
810,281.73102640138274
811,324.2700080871426
812,230.44724294793423
813,1049.1196427635475
814,203.10069225872945
815,1045.1328889835488
816,249.10999223230823
817,249.10999223230823
818,220.79592172857903
819,220.79592172857903
820,302.6682574409784
821,302.6682574409784
822,353.92439699088686
823,353.92439699088686
824,247.1246751277368
825,357.8256239598791
826,357.8256239598791
827,5613.064117835091
828,1691.2891355299826
829,75.0
830,1263.552994219075
831,5613.064117835091
832,5452.628174503657
833,341.919986720896
834,341.919986720896
835,313.9900105592609
836,523.4432610780789
837,360.74604236910767
838,523.4432610780789
839,1463.7435191814072
840,284.5651917889993
841,1463.7435191814072
842,260.6801692861121
843,3190.393914149002
844,1239.1799862623975
845,978.123992919922
846,3190.393914149002
847,3189.2725131849047
848,6319.392065196066
849,2468.611653356086
850,1062.9329833984375
851,1062.7230224609375
852,1062.6929931640625
853,1062.4530029296875
854,6319.392065196066
855,6208.870166419069
856,198.1749789405816
857,198.1749789405816
858,327.3499963436969
859,37.5
860,327.3499963436969
861,327.3499963436969
862,1297.5707094115617
863,246.47353299522229
864,50.0
865,371.2771169225425
866,1294.618340611968
867,1297.5707094115617
868,258.7457858784932
869,69.36600017547607
870,55.10800123214722
871,258.7457858784932
872,258.7457858784932
873,5478.446015726563
874,2216.631119545967
875,436.6555487133721
876,5395.254177417245
877,5478.446015726563
878,4151.828712149142
879,1051.3831031879338
880,256.2561574066826
881,855.9620208740234
882,855.1119842529297
883,4108.386338179958
884,1083.7718217571476
885,429.1438763471189
886,429.1438763471189
887,560.2768523297153
888,560.2768523297153
889,712.3406544998495
890,214.76775054374465
891,58.61499977111816
892,712.3406544998495
893,709.6762942668282
894,418.2999877923589
895,816.2693232240206
896,548.503110165752
897,418.2999877923589
898,418.2999877923589
899,2561.282378706379
900,719.9446998721492
901,2561.282378706379
902,2523.846622532426
903,748.6894673467425
904,260.74212152228034
905,49.16200113296509
906,98.0819993019104
907,746.3901719545751
908,748.6894673467425
909,248.67315081288064
910,248.67315081288064
911,240.51902994445007
912,46.50599980354309
913,240.51902994445007
914,193.67456646977
915,48.88399815559387
916,48.88399815559387
917,97.75800180448871
918,38.42399907111256
919,23.600000381470977
920,25.03399968147676
921,193.67456646977
922,193.67456646977
923,339.0694744247457
924,37.450000762956535
925,339.0694744247457
926,339.0694744247457
927,1035.666785105197
928,198.3423437625936
929,120.01300048828124
930,151.93600463867188
931,71.72599792480469
932,57.233001708984375
933,1035.666785105197
934,1032.8817041584048
935,962.349481223632
936,729.431489134511
937,125.0
938,300.4613516579524
939,59.15499973297119
940,59.15499973297119
941,118.30999946594238
942,952.7417865782268
943,962.349481223632
944,288.60644231348
945,288.60644231348
946,546.3478107157082
947,386.3328516846187
948,541.935633490752
949,546.3478107157082
950,313.0987698670586
951,313.0987698670586
952,1763.930259210413
953,504.97811719520456
954,100.0
955,105.39842777704229
956,65.97000122070312
957,65.97000122070312
958,131.94000244140625
959,1750.6684160891705
960,1763.930259210413
961,1571.2272416779767
962,494.3309062475186
963,1554.230639236449
964,1571.2272416779767
965,325.2329276018209
966,325.2329276018209
967,886.4239657537161
968,118.26800203325638
969,886.4239657537161
970,2713.864816333228
971,1451.8237496370311
972,479.33567336230976
973,53.11000061035156
974,130.52999687194824
975,129.95999717712402
976,1537.3581159648743
977,2663.4220790570344
978,447.4778143177341
979,447.4778143177341
980,279.9629926656784
981,45.07299947738648
982,279.9629926656784
983,4089.333967292167
984,1029.7783887296864
985,271.657466341848
986,150.0
987,429.9893865922282
988,4068.49956353503
989,1074.693141227981
990,6423.748796892509
991,1937.9246012152448
992,539.9388089226363
993,50.0
994,535.5892238652402
995,175.06499290468912
996,175.06499290468912
997,350.1299858093262
998,6368.066808069024
999,2087.5052716842542
1000,2769.0792259767536
1001,966.7616557126482
1002,206.64159809295217
1003,100.0
1004,336.2295268471602
1005,65.81999969484133
1006,65.81999969484133
1007,131.64999389675813
1008,223.0319938659668
1009,448.8960018157959
1010,2754.142397587904
1011,1009.7010688578506
1012,251.55597556759952
1013,19.678999900821065
1014,8.508999824523926
1015,251.55597556759952
1016,251.55597556759952
1017,638.2130392286897
1018,339.42407118482123
1019,647.4615627737746
1020,638.2130392286897
1021,3633.127880734376
1022,1995.6539465407843
1023,971.97900390625
1024,971.8389892578124
1025,797.8400268554688
1026,3581.3728894186097
1027,3633.127880734376
1028,717.9198871384375
1029,629.4421964813753
1030,59.3799991607837
1031,709.4263840153831
1032,717.9198871384375
1033,490.64201278183214
1034,181.99290835970237
1035,490.1503275516803
1036,490.64201278183214
1037,380.0580062840374
1038,789.0711149200076
1039,292.69663629184583
1040,25.0
1041,380.0580062840374
1042,380.0580062840374
1043,380.0580062840374
1044,4434.133001581439
1045,1305.4843477974562
1046,293.8943175006756
1047,4331.169534742417
1048,1351.5063505729386
1049,464.5999915536105
1050,190.8100532888821
1051,464.60000539977744
1052,464.5999915536105
1053,335.6594336606392
1054,26.82699990273009
1055,335.6594336606392
1056,296.7231689587627
1057,68.596999168396
1058,296.7231689587627
1059,663.3198488103114
1060,532.8163764863981
1061,656.6289662612181
1062,663.3198488103114
1063,244.2625287705059
1064,45.060001373291016
1065,244.2625287705059
1066,424.1934823042768
1067,14.92899963259697
1068,14.92899963259697
1069,29.86799949407577
1070,4.138999909162521
1071,0.6390000283718109
1072,424.1934823042768
1073,424.1934823042768
1074,290.1689185086263
1075,290.1689185086263
1076,1296.850123896589
1077,295.1395310144847
1078,1281.0848760286185
1079,1296.850123896589
1080,490.1883413285655
1081,490.18844914728606
1082,307.2559842081744
1083,490.1883413285655
1084,490.1883413285655
1085,810.6635466992687
1086,810.6635466992687
1087,196.0017860247831
1088,36.86399865150452
1089,36.86399865150452
1090,73.72799730300903
1091,36.80400109291632
1092,36.80400109291632
1093,73.60800218582153
1094,196.0017860247831
1095,196.0017860247831
1096,1306.0111821436658
1097,451.2793426759328
1098,1292.9882960350235
1099,1306.0111821436658
1100,230.3763588996807
1101,230.3763588996807
1102,496.2049064272367
1103,496.2049064272367
1104,191.54190887265625
1105,191.54190887265625
1106,263.98164566772465
1107,263.98164566772465
1108,331.7150632162626
1109,15.658000469207764
1110,32.9879994392395
1111,32.9660005569458
1112,13.717999935150146
1113,331.7150632162626
1114,331.7150632162626
1115,3987.495783095309
1116,951.2782334039132
1117,311.5005697669805
1118,652.6500244140625
1119,3947.8533706065114
1120,978.9772348082024
1121,245.70819909403875
1122,245.70819909403875
1123,320.5159981226825
1124,320.5159981226825
1125,326.3629534983712
1126,11.369999885559082
1127,28.80799913406372
1128,326.3629534983712
1129,326.3629534983712
1130,526.5086930917478
1131,2.2489999532699585
1132,12.288000345230104
1133,1.1599999666216665
1134,526.5086930917478
1135,526.5086930917478
1136,189.69325847706625
1137,189.69325847706625
1138,228.701778355988
1139,228.701778355988
1140,602.9199829101562
1141,666.5319695151895
1142,419.83900011505375
1143,429.9800109863281
1144,660.8033943283576
1145,602.9199829101562
1146,274.4719433988875
1147,274.4719433988875
1148,306.8523545235184
1149,306.8523545235184
1150,1978.513266656746
1151,700.7795723877853
1152,1954.2187881912248
1153,1978.513266656746
1154,3795.425194030608
1155,2028.7669266618516
1156,623.7675215615191
1157,981.0040130615234
1158,980.9739837646484
1159,980.9540252688284
1160,1917.6151997379245
1161,2028.7669266618516
1162,675.3529968240388
1163,994.6344074846196
1164,675.3529968240388
1165,675.3529968240388
1166,675.3529968240388
1167,1657.4085157186655
1168,278.76399993896484
1169,206.03699874881352
1170,1657.4085157186655
1171,1657.4085157186655
1172,271.2339836699743
1173,271.2339836699743
1174,584.7920227035535
1175,725.9419484654825
1176,267.016110771716
1177,60.63600158691406
1178,389.01600646972656
1179,388.13600158691406
1180,730.9267393091802
1181,584.7920227035535
1182,648.3930053710938
1183,664.2828301025061
1184,194.5442639530407
1185,150.0000000000685
1186,648.3930053710938
1187,648.3930053710938
1188,648.3930053710938
1189,648.3930053710938
1190,222.74711056449885
1191,222.74711056449885
1192,257.99907813045894
1193,11.518999874591827
1194,0.5199999809265137
1195,257.99907813045894
1196,257.99907813045894
1197,233.5297637378561
1198,233.5297637378561
1199,1060.2350353936415
1200,223.3310103549572
1201,100.0
1202,347.7293425226377
1203,1058.3955199831798
1204,1060.2350353936415
1205,300.1020796719492
1206,39.295000076293945
1207,300.1020796719492
1208,300.1020796719492
1209,1006.8688418104216
1210,375.34102888934194
1211,150.64799392223358
1212,159.33199405670166
1213,309.97998797893524
1214,62.79200077056885
1215,996.2571416931644
1216,1006.8688418104216
1217,235.30577880326612
1218,235.30577880326612
1219,257.1799792921889
1220,257.1799792921889
1221,360.4194207909321
1222,360.4194207909321
1223,278.7399749755872
1224,253.7899856555928
1225,253.7899856555928
1226,258.4691086083206
1227,266.2999687202192
1228,215.80379371745096
1229,258.460014340163
1230,583.5999908445646
1231,333.78977015813484
1232,583.5999908445646
1233,331.15543043311004
1234,1090.178621005612
1235,1090.178621005612
1236,263.25006866280785
1237,249.3399887084977
1238,261.4599952697773
1239,312.50000594555644
1240,434.7688667939889
1241,648.3921843067152
1242,437.90887519277646
1243,437.90887519277646
1244,475.5900863717717
1245,237.57707330462503
1246,269.70200945195705
1247,328.39199070375224
1248,454.2920190952326
1249,454.2920190952326
1250,537.1350764719969
1251,647.3088633498041
1252,463.7706159937172
1253,282.4400024414077
1254,358.88530366633097
1255,203.74113630372503
1256,519.5980160326178
1257,853.9198964262089
1258,368.959991455512
1259,368.959991455512
1260,311.22999572825626
1261,311.22999572825626
1262,765.1177017589389
1263,281.73907272981427
1264,25.0
1265,282.6550585047438
1266,765.1177017589389
1267,761.4788955202109
1268,263.14766276501354
1269,459.43693610450856
1270,459.43693610450856
1271,319.5471311384783
1272,288.33503124233096
1273,282.529998780511
1274,282.529998780511
1275,296.3099899291918
1276,326.5900115986304
1277,326.5900115986304
1278,281.19001007402096
1279,281.19001007402096
1280,1290.370413567255
1281,471.86661298003
1282,150.0
1283,388.8603304883553
1284,1290.370413567255
1285,1281.5483570771362
1286,3798.580893178492
1287,1345.8099975585767
1288,3798.580893178492
1289,541.6839906961128
1290,541.6839906961128
1291,1880.3400396478703
1292,330.0599997657521
1293,1865.504143975902
1294,276.53999267399263
1295,283.1399909514162
1296,622.7699890136736
1297,299.3899993896501
1298,100.0
1299,302.80851466568635
1300,622.7699890136736
1301,299.38999938965054
1302,457.53994686821005
1303,338.17149649631943
1304,1151.077842344947
1305,297.3236683560576
1306,1151.077842344947
1307,248.88000467073127
1308,248.88000467073127
1309,403.2299256294173
1310,403.2299256294173
1311,612.9999601654508
1312,328.91999816894366
1313,612.9999601654508
1314,288.3544236988558
1315,288.3544236988558
1316,386.1008526104384
1317,326.59002133123346
1318,273.4914175704738
1319,273.4914175704738
1320,187.76148956908403
1321,699.3666939206362
1322,277.11965899344005
1323,699.3666939206362
1324,233.2554919616269
1325,65.79000091552734
1326,65.79000091552734
1327,131.58999633789062
1328,233.2554919616269
1329,233.2554919616269
1330,457.6349923276644
1331,419.36998748779166
1332,253.58106869721587
1333,270.0012284614311
1334,177.10719610003312
1335,177.10719610003312
1336,345.8800174628825
1337,345.8800174628825
1338,218.94853069585656
1339,253.99999243109824
1340,64.91999816894531
1341,66.91999816894531
1342,131.83999633789062
1343,253.99999243109824
1344,253.99999243109824
1345,169.52867437281068
1346,169.52867437281068
1347,449.92214093869103
1348,432.9625873147429
1349,432.9625873147429
1350,364.88494417082313
1351,1488.7798502719145
1352,305.96700172256243
1353,305.96700172256243
1354,542.7110717775321
1355,370.3599853515609
1356,245.42700163389955
1357,357.0240563871601
1358,284.28999328613287
1359,309.09999084638326
1360,309.09999084638326
1361,314.59997558522
1362,314.59997558522
1363,530.3293334904936
1364,530.3293334904936
1365,766.4733991454677
1366,705.2075010282045
1367,50.0
1368,350.32000732421267
