bus_id,hosting_capacity
2010113,346.20391097532934
2010114,346.20391097532973
2010115,415.31029979044786
2010116,333.854116950904
2010117,2788.91026377423
2010118,708.9629408696337
2010119,125.0
2010120,651.0719835801267
2010121,548.736602623057
2010122,548.7366026230571
2010123,367.6099999999934
2010124,367.6099999999935
2010125,367.6099999999934
2010126,367.6099999999935
2010127,1696.7467460131436
2010128,796.2873157794666
2010129,401.643468504739
2010130,326.2034225258586
2010131,474.96620780020606
2010132,474.96620780020606
2010133,424.00972324628754
2010134,424.00972324628754
2010135,393.77645730098106
2010136,393.77645730098106
2010137,429.80862857464405
2010138,465.9927104725536
2010139,494.24364381902456
2010140,504.49942273696263
2010141,504.49942273696263
2010142,364.5999999999976
2010143,364.5999999999977
2010144,364.5999999999976
2010145,422.9000000000014
2010146,295.73962222375565
2010147,295.73962222375565
2010148,248.55989086178647
2010149,266.08228579008613
2010150,94.5
2010151,91.1
2010152,185.5
2010153,405.5800000000004
2010154,506.8634136723552
2010155,470.2587525934425
2010156,470.25875259344264
2010157,461.5599999999974
2010158,461.5599999999972
2010159,331.8417039335203
2010160,337.13715282679334
2010161,186.5499999997679
2010162,186.5499999997679
2010163,186.5499999997679
2010164,545.4099999999922
2010165,315.54116563656726
2010166,315.5411656365676
2010167,617.7452767322872
2010168,364.9100000000053
2010169,363.14999999999725
2010170,363.14999999999725
2010171,341.9986933471155
2010172,626.5019241335309
2010173,626.5019241335309
2010174,626.5019241335309
2010175,420.4599999999988
2010176,420.4599999999988
2010177,335.27283992202007
2010178,397.3236819575094
2010179,368.6199640246593
2010180,317.8911867811152
2010181,317.89118678111515
2010182,317.8911867811152
2010183,367.92796622827575
2010184,387.62042293244554
2010185,387.62042293244554
2010186,196.0885101315407
2010187,196.0885101315407
2010188,354.66000000000395
2010189,354.66000000000406
2010190,506.94306528357095
2010191,506.94306528357095
2010192,4299.850165964475
2010193,832.4592807104373
2010194,100.0000000000028
2010195,832.7168254019101
2010196,2431.580060548072
2010197,467.7394086351647
2010198,2431.580060548072
2010199,354.90000000000066
2010200,246.11353379981406
2010201,385.0438861250211
2010202,268.06994171301045
2010203,393.59705163964196
2010204,393.59705163964196
2010205,365.3599999999993
2010206,365.3599999999993
2010207,291.4971457001686
2010208,305.22401453724353
2010209,318.2965019822523
2010210,418.7486983879221
2010211,282.9493048979618
2010212,282.9493048979618
2010213,546.8063481811646
2010214,546.8063481811646
2010215,323.44774688667303
2010216,341.558085402542
2010217,341.558085402542
2010218,361.4181616102464
2010219,354.30999999999847
2010220,354.30999999999847
2010221,416.7202409953165
2010222,352.0923093013922
2010223,352.0923093013922
2010224,231.58613335469977
2010225,231.58613335470085
2010226,365.36000000000104
2010227,233.21366110713416
2010228,325.6767508604738
2010229,403.18840380075915
2010230,300.2023369424117
2010231,565.7295291060645
2010232,341.86288204056433
2010233,419.122857930034
2010234,419.122857930034
2010235,302.440659235802
2010236,302.440659235802
2010237,296.0397876379457
2010238,323.7297646225271
2010239,309.77009681501147
2010240,309.77009681501147
2010241,361.9800000000018
2010242,354.9341134299637
2010243,354.9341134299637
2010244,525.169480015821
2010245,401.3417694144922
2010246,401.34176941449255
2010247,541.3643475213912
2010248,371.52933624739313
2010249,461.2573168105258
2010250,228.20736123335033
2010251,547.6604094900229
2010252,222.16282872961924
2010253,222.16282872961924
2010254,352.42000000001
2010255,352.42000000001
2010256,324.14597344032313
2010257,324.1459734403236
2010258,324.1459734403237
2010259,307.9790594452223
2010260,366.09000000000805
2010261,323.88756146699416
2010262,323.8875614669941
2010263,291.45826094106053
2010264,312.2393637681901
2010265,312.2393637681901
2010266,312.2393637681901
2010267,329.21387123592484
2010268,515.352049748541
2010269,515.3520497485413
2010270,682.0171468324789
2010271,682.017146832479
2010272,363.76884161049264
2010273,285.80779386201976
2010274,291.03033356090117
2010275,4971.64880869266
2010276,2094.7412058417526
2010277,323.27492572898836
2010278,337.83285389465993
2010279,337.83285389466005
2010280,337.8328538946599
2010281,337.8328538946598
2010282,337.8328538946598
2010283,440.70440585120366
2010284,440.70440585120366
2010285,564.113485607588
2010286,962.0417073322884
2010287,426.69999999999965
2010288,426.69999999999965
2010289,317.5801861674171
2010290,259.7790003363537
2010291,364.09000000000293
2010292,364.09000000000293
2010293,253.22594461400718
2010294,407.84739527313315
2010295,407.8473952731332
2010296,478.3215956260641
2010297,478.3215956260641
2010298,381.6305665587236
2010299,381.6305665587236
2010300,417.1837696527636
2010301,417.1837696527636
2010302,403.2132072684284
2010303,403.21320726842833
2010304,403.2132072684284
2010305,403.2132072684284
2010306,221.03443855415594
2010307,266.0992190331702
2010308,266.0992190331702
2010309,687.7862354929304
2010310,291.70652467941693
2010311,352.4200000000128
2010312,352.4200000000128
2010313,352.4200000000127
2010314,265.5606940299113
2010315,489.20428354596083
2010316,167.84516172102354
2010317,167.84516172102354
2010318,1066.5004864125403
2010319,352.600000000003
2010320,352.600000000003
2010321,352.7565405099912
2010322,381.60999999999984
2010323,312.92204329195
2010324,325.8347856687836
2010325,325.8347856687836
2010326,284.5445527609863
2010327,353.11000000000166
2010328,353.11000000000166
2010329,353.11000000000155
2010330,3379.7958506658556
2010331,1423.1474710563002
2010332,3379.795850665856
2010333,1905.0529025702697
2010334,619.2017469833118
2010335,54.2
2010336,54.2
2010337,108.30000000146744
2010338,398.4729571008321
2010339,346.1878032887968
2010340,334.0815603553073
2010341,334.0815603553073
2010342,334.0815603553073
2010343,351.28000000000753
2010344,351.28000000000753
2010345,351.2800000000076
2010346,3467.3945654353197
2010347,528.058362962978
2010348,72.6
2010349,472.16905477436313
2010350,54.1
2010351,54.1
2010352,108.3
2010353,3396.8770540339647
2010354,307.5664448312572
2010355,344.75314807494715
2010356,628.3282497856745
2010357,873.2624095606087
2010358,83.69999999999999
2010359,115.8
2010360,199.5000000000519
2010361,215.21045557150256
2010362,268.53836336173964
2010363,604.5696858671845
2010364,604.5696858671847
2010365,682.7391280958897
2010366,682.7391280958897
2010367,428.0099999999994
2010368,286.8883716136509
2010369,3473.3471203236577
2010370,613.5537694582911
2010371,468.6340500023095
2010372,468.6340500023095
2010373,468.6340500023097
2010374,448.3742134592159
2010375,380.30041141378126
2010376,380.30041141378126
2010377,326.46000000000504
2010378,344.0699999999993
2010379,344.0699999999993
2010380,365.8800000000003
2010381,315.29179346469436
2010382,315.29179346469436
2010383,1002.8425332550006
2010384,1002.8425332550006
2010385,197.37799841295146
2010386,197.37799841295146
2010387,399.72919440047343
2010388,399.72919440047343
2010389,399.7291944004735
2010390,260.623983395897
2010391,438.986860292655
2010392,438.9868602926551
2010393,299.8872693414603
2010394,214.56742212147444
2010395,429.41899073065395
2010396,1072.2603298069946
2010397,358.80605935952633
2010398,250.9383921329856
2010399,383.04034334056007
2010400,383.04034334056007
2010401,383.04034334056007
2010402,244.29070770344399
2010403,244.29070770344404
2010404,244.29070770344399
2010405,244.29070770344399
2010406,334.0400000000097
2010407,248.49164210217538
2010408,232.11898165844815
2010409,1219.4466834644063
2010410,357.7922948059715
2010411,552.6792872734875
2010412,272.6045159349413
2010413,272.60451593494133
2010414,3656.6122789054625
2010415,845.0629877443492
2010416,324.96078121538176
2010417,440.78999999999843
2010418,334.35709550526366
2010419,334.35709550526366
2010420,384.8690519597513
2010421,254.98344123737255
2010422,330.4042437442461
2010423,330.4042437442461
2010424,991.9354542788462
2010425,991.9354542788464
2010426,280.11855807371154
2010427,2334.4129787847487
2010428,757.4431434834588
2010429,2334.4129787847487
2010430,334.04000000001224
2010431,334.04000000001224
2010432,2386.2814451136514
2010433,483.85220228946554
2010434,211.30470767599618
2010435,351.2800000000013
2010436,587.168850614535
2010437,383.7380350750899
2010438,383.7380350750899
2010439,284.35117204393407
2010440,371.4292693259596
2010441,346.10272847718034
2010442,546.5991760835727
2010443,546.5991760835728
2010444,546.5991760835728
2010445,274.39368344186784
2010446,274.3936834418676
2010447,371.3096356309757
2010448,371.3096356309757
2010449,190.44504355013748
2010450,793.3608736501816
2010451,793.3608736501811
2010452,475.30244518295916
2010453,515.1600880678197
2010454,515.1600880678196
2010455,515.1600880678197
2010456,403.9800000000004
2010457,394.8700000000002
2010458,725.258479760514
2010459,4129.080520619486
2010460,2465.955803217335
2010461,345.34538374326087
2010462,3119.344344135823
2010463,1897.2320671702496
2010464,319.1051034609855
2010465,362.1108373293895
2010466,320.3435097645618
2010467,295.3233305988714
2010468,4562.201774960273
2010469,664.5314756934579
2010470,569.372147952112
2010471,569.372147952112
2010472,569.372147952112
2010473,441.45999999999975
2010474,441.45999999999975
2010475,349.0500000000016
2010476,439.0996234713491
2010477,303.2593300248923
2010478,266.25028946669596
2010479,266.25028946669596
2010480,266.25028946669596
2010481,262.12407514240454
2010482,262.12407514240454
2010483,402.47546638311053
2010484,250.2735433695096
2010485,425.7381330645628
2010486,299.69732942746504
2010487,347.210823158719
2010488,355.9799999999999
2010489,240.95095007767202
2010490,244.89289792874033
2010491,244.89289792874035
2010492,298.23572322618935
2010493,531.1245503687094
2010494,531.1245503687094
2010495,361.77641327603686
2010496,475.45000000000033
2010497,475.45000000000033
2010498,298.9529550989514
2010499,136.1
2010500,92.69999999999999
2010501,228.80000000020735
2010502,302.5752404602646
2010503,342.0917711990184
2010504,314.5724909408408
2010505,358.4908764188033
2010506,330.947620518657
2010507,330.947620518657
2010508,362.31000000001484
2010509,362.3100000000148
2010510,362.31000000001484
2010511,362.3100000000149
2010512,346.2790046349479
2010513,346.27900463494785
2010514,395.25010096133985
2010515,481.6644054590468
2010516,330.9333905896125
2010517,359.3999999999991
2010518,411.4974870404631
2010519,348.98136913562263
2010520,486.30906562323077
2010521,486.3090656232307
2010522,486.3090656232308
2010523,393.09999999999917
2010524,277.00237653763645
2010525,328.34426289224547
2010526,355.4699999999998
2010527,344.0571624104663
2010528,344.0571624104663
2010529,329.20207439300066
2010530,361.6333618850141
2010531,261.3387940812825
2010532,252.96404932343853
2010533,252.96404932343853
2010534,1225.7875263328103
2010535,710.6598575299968
2010536,299.5607759791077
2010537,475.59648908638235
2010538,475.59648908638235
2010539,475.5964890863824
2010540,380.74000000000166
2010541,307.0458800023622
2010542,386.8000000000006
2010543,551.0299999999983
2010544,551.0299999999984
2010545,551.0299999999983
2010546,316.66472477564554
2010547,316.66472477564554
2010548,356.7800000000009
2010549,356.7800000000009
2010550,343.8363888104452
2010551,419.4699999999975
2010552,419.4699999999975
2010553,419.4699999999975
2010554,396.5200000000008
2010555,382.07491674525744
2010556,382.07491674525744
2010557,276.4762401194828
2010558,322.80490932163116
2010559,346.4538449882098
2010560,356.78000000000765
2010561,356.78000000000765
2010562,356.78000000000765
2010563,223.9434895836326
2010564,223.94348958363258
2010565,223.94348958363264
2010566,489.5058528032276
2010567,330.87999999999903
2010568,330.8799999999991
2010569,559.5660302558067
2010570,559.5660302558067
2010571,218.48089544824288
2010572,359.9799999999996
2010573,359.9799999999996
2010574,390.6725126863672
2010575,390.6725126863672
2010576,323.66659330918077
2010577,363.54000000000127
2010578,515.1961306430246
2010579,245.7142715409791
2010580,245.7142715409791
2010581,364.3899999999996
2010582,403.9446396005004
2010583,400.9299999999968
2010584,400.9299999999968
2010585,350.2399999999987
2010586,1485.6799999999885
2010587,792.2900000000014
2010588,1485.6799999999885
2010589,710.6273400183737
2010590,306.6149184180451
2010591,506.1062490214053
2010592,506.1062490214053
2010593,506.1062490214052
2010594,362.59000000000356
2010595,386.30352107675293
2010596,386.3035210767524
2010597,272.8032064709228
2010598,324.13187953455014
2010599,316.63896896205773
2010600,491.9460574367445
2010601,350.7727739870182
2010602,342.64000000000055
2010603,342.64000000000055
2010604,332.4499999999985
2010605,332.44999999999936
2010606,352.86999999999864
2010607,296.0956770389566
2010608,296.0956770389566
2010609,357.6782057316561
2010610,294.2730713363902
2010611,294.2730713363902
2010612,294.2730713363902
2010613,295.23183842951386
2010614,361.2134513458271
2010615,309.1246579744185
2010616,309.1246579744185
2010617,228.88485444267104
2010618,374.76999999999833
2010619,359.26999999998435
2010620,359.26999999998435
2010621,301.9476133985701
2010622,301.9476133985701
2010623,301.9476133985701
2010624,264.894889440428
2010625,264.89488944042745
2010626,339.6300000000008
2010627,338.52010073079595
2010628,450.315452735713
2010629,338.70999999999754
2010630,305.70939696691994
2010631,446.9135023460521
2010632,446.9135023460521
2010633,338.0400000000007
2010634,347.0099999999992
2010635,302.42519356728224
2010636,442.5501232008452
2010637,442.5501232008452
2010638,441.17542724542994
2010639,290.95362785153327
2010640,290.9536278515332
2010641,265.7510856355607
2010642,374.7699999999802
2010643,374.7699999999802
2010644,374.7699999999803
2010645,259.977073990572
2010646,259.977073990572
2010647,338.4196070363853
2010648,356.94393664966645
2010649,315.6847263693035
2010650,388.4403501528665
2010651,350.99000000000507
2010652,405.6491981890155
2010653,526.9134733876701
2010654,526.9134733876701
2010655,340.57434682529026
2010656,340.57434682529026
2010657,337.4899999999752
2010658,438.10295727649805
2010659,334.8099999999995
2010660,324.0633881571211
2010661,2853.8149892825063
2010662,640.4729737851846
2010663,2963.3849085196866
2010664,2853.8149892825068
2010665,307.42854325219866
2010666,397.4986137627012
2010667,397.49861376270115
2010668,326.190743559388
2010669,266.50686225398334
2010670,269.39156800178995
2010671,385.8722351370423
2010672,390.15195060127996
2010673,367.6099999999998
2010674,277.2198620432622
2010675,277.2198620432622
2010676,518.4050395236659
2010677,518.4050395236659
2010678,334.9487572566111
2010679,584.6815754789171
2010680,12362.092159947826
2010681,2404.5316496934524
2010682,471.2383639942894
2010683,1374.96
2010684,1530.887
2010685,1528.9170000000458
2010686,1369.55
2010687,1528.6770000000001
2010688,1527.467
2010689,259.65999999999997
2010690,449.7874215054125
2010691,227.47
2010692,449.7874215054121
2010693,424.07292402723095
2010694,188.0
2010695,188.0
2010696,375.9
2010697,2795.5686977570804
2010698,402.15692978053335
2010699,521.0300000000113
2010700,2795.5686977570804
2010701,2786.175417108087
2010702,379.5254349359296
2010703,313.49
2010704,379.5254349359296
2010705,379.52543493592947
2010706,379.5254349359296
2010707,9059.849135341577
2010708,3196.816954215611
2010709,429.6996965590182
2010710,1735.1899999999998
2010711,1733.6299999999999
2010712,1731.87
2010713,1729.83
2010714,1509.97
2010715,1721.9399999999998
2010716,8477.130712087488
2010717,9898.233243775656
2010718,2340.222100915962
2010719,556.9358523096653
2010720,75.0
2010721,725.4786074170673
2010722,1223.7100000000462
2010723,1328.1200000000001
2010724,1326.8500000000001
2010725,1321.8100000000002
2010726,1321.72
2010727,1216.07
2010728,5646.193139343257
2010729,618.5628919443602
2010730,1922.724282408125
2010731,542.297044281425
2010732,125.0
2010733,632.6750433121214
2010734,8676.754848845816
2010735,7017.543839166064
2010736,2114.717455919449
2010737,1526.7800000000002
2010738,1526.0700000000002
2010739,5202.51168021342
2010740,3543.5695038782806
2010741,750.9750033032511
2010742,1180.75
2010743,1092.82
2010744,1168.73
2010745,271.9864368685212
2010746,207.0
2010747,9916.454270569071
2010748,1766.2402108963213
2010749,360.7863112642072
2010750,2161.34
2010751,1746.69
2010752,2154.3470000000934
2010753,1744.39
2010754,2150.437
2010755,2150.37
2010756,2515.8176174566634
2010757,575.5575390673902
2010758,2306.5123736238224
2010759,432.1985346541012
2010760,4147.983578302629
2010761,735.6085219479401
2010762,4035.891355944315
2010763,4147.983578302629
2010764,4147.983578302629
2010765,4147.983578302628
2010766,2647.919999999959
2010767,487.18775524274355
2010768,849.29
2010769,1889.1429044905283
2010770,419.75363641727137
2010771,390.115
2010772,388.505
2010773,335.5800000000114
2010774,384.615
2010775,344.94276155155643
2010776,104.98
2010777,344.94276155155643
2010778,345.2878835413141
2010779,345.28788354131405
2010780,345.287883541314
2010781,291.2767762105262
2010782,107.48599999999999
2010783,48.203
2010784,1432.660345886897
2010785,785.215379236972
2010786,1440.6292975861268
2010787,1432.660345886897
2010788,1414.9245049100382
2010789,2296.9469459516095
2010790,595.6544912076932
2010791,537.6899999999999
2010792,2296.9469459516095
2010793,2361.5605677701283
2010794,1629.8422767929742
2010795,622.9567730597469
2010796,325.83
2010797,486.59
2010798,117.5
2010799,1605.5053583286688
2010800,741.1738134297008
2010801,565.6786130356852
2010802,95.5
2010803,95.5
2010804,190.9
2010805,307.9032068463789
2010806,209.76
2010807,164.16
2010808,10599.887446379258
2010809,2709.0089438913124
2010810,1024.1204925716734
2010811,3155.0100000000357
2010812,10180.72299325479
2010813,3586.862322486203
2010814,452.73270589122313
2010815,151.0
2010816,402.40297474090875
2010817,2340.121848603681
2010818,456.1631436451794
2010819,2345.9406193035325
2010820,388.3599999999986
2010821,196.56
2010822,388.3599999999986
2010823,388.35999999999854
2010824,6577.710825071497
2010825,3025.23085430048
2010826,419.67078615938135
2010827,27.300000000000004
2010828,2575.8999999999933
2010829,1478.940000000027
2010830,1478.06
2010831,1477.71
2010832,1477.43
2010833,1475.6
2010834,1474.14
2010835,6611.675912617271
2010836,592.7894457337471
2010837,592.7894457337471
2010838,2532.6711760542703
2010839,961.2750829512183
2010840,50.0
2010841,600.2268760914939
2010842,1533.3476733448556
2010843,1042.0526658363688
2010844,8758.099953625762
2010845,3280.4661009985903
2010846,1084.6170990548508
2010847,1314.17
2010848,1313.6500000000299
2010849,1313.18
2010850,1308.27
2010851,1307.55
2010852,1306.74
2010853,830.92
2010854,3437.780977097786
2010855,8505.118774830204
2010856,8651.833220558392
2010857,3411.810100449617
2010858,675.4508102505365
2010859,1823.06
2010860,2538.83
2010861,8925.851830194793
2010862,2834.48812325929
2010863,546.1772523884139
2010864,637.5200000000227
2010865,636.71
2010866,448.74874800618676
2010867,95.04
2010868,339.63000000000005
2010869,47.34
2010870,1593.159191345136
2010871,816.724445110857
2010872,434.6
2010873,249.76342737558113
2010874,7906.150804431704
2010875,2600.581622763578
2010876,612.1970790203467
2010877,25.0
2010878,2140.932879516203
2010879,1473.48
2010880,1471.220000000091
2010881,1470.83
2010882,1333.57
2010883,1332.77
2010884,1467.61
2010885,7672.833764258716
2010886,7906.150804431704
2010887,1274.5232717394724
2010888,636.4745840175087
2010889,491.15000000000003
2010890,320.01
2010891,1258.4950678067923
2010892,10268.454843687814
2010893,6750.321337897872
2010894,805.7984362316026
2010895,1244.24
2010896,1241.62
2010897,1238.94
2010898,1237.44
2010899,1712.7702402597313
2010900,537.7783734835289
2010901,126.12
2010902,325.84
2010903,314.92466253454273
2010904,141.9
2010905,8858.411907476708
2010906,2472.4619158503797
2010907,552.5983627932702
2010908,1563.927
2010909,1390.94
2010910,1560.2269999999999
2010911,1388.65
2010912,1556.1100000000001
2010913,1384.0
2010914,836.09
2010915,2715.4705477427738
2010916,7142.462141756737
2010917,1645.4025571695925
2010918,424.3164531052635
2010919,1354.19
2010920,1238.06
2010921,1349.83
2010922,1236.84
2010923,356.71644771973314
2010924,493.33683170007254
2010925,83.26
2010926,493.3368317000725
2010927,493.33683170007254
2010928,3279.758676454569
2010929,684.6658788936282
2010930,785.12
2010931,781.77
2010932,781.25
2010933,979.872186565688
2010934,447.6087743876525
2010935,447.60877438765243
2010936,447.6087743876525
2010937,245.84750410994425
2010938,45.489999999999995
2010939,17.25
2010940,17.25
2010941,8283.044923279524
2010942,3763.4715484880026
2010943,984.9359775789502
2010944,1465.72
2010945,1462.9200000000458
2010946,1459.1
2010947,1457.94
2010948,1322.62
2010949,1457.61
2010950,303.7660470584304
2010951,72.95
2010952,303.7660470584304
2010953,3068.863685764142
2010954,667.382790354289
2010955,458.0
2010956,388.47
2010957,2774.0768757750348
2010958,1397.2659815385075
2010959,840.0
2010960,2695.434342235036
2010961,2450.579603010154
2010962,699.5738499386894
2010963,150.00000000000279
2010964,497.319016401043
2010965,597.63
2010966,542.7500000000036
2010967,542.7500000000036
2010968,374.769999999994
2010969,60.49
2010970,3343.2523099543246
2010971,723.2681898217621
2010972,103.55
2010973,86.02
2010974,4492.749764457299
2010975,497.0125150032607
2010976,100.0
2010977,547.1691003421041
2010978,508.67999999999995
2010979,2026.5406467373778
2010980,504.96506624268693
2010981,607.4000000000228
2010982,606.85
2010983,2653.9615986798863
2010984,621.2675963450758
2010985,718.94
2010986,4437.810024660633
2010987,1185.2864837592354
2010988,442.9732951327405
2010989,1738.3500000000001
2010990,1738.15
2010991,1736.67
2010992,320.2049985950636
2010993,75.63
2010994,38.680000000000845
2010995,59.205
2010996,320.2049985950636
2010997,313.7797655912362
2010998,140.95999999999998
2010999,313.7797655912362
2011000,14997.172725209986
2011001,3177.6839339906232
2011002,321.7799999999997
2011003,125.0
2011004,410.15392255236105
2011005,1490.6200000000001
2011006,1490.0800000000002
2011007,326.5142526847091
2011008,62.96
2011009,102.32
2011010,326.5142526847091
2011011,10708.52844382354
2011012,3461.4237600005563
2011013,514.4932302562313
2011014,2978.6099999999997
2011015,1867.48
2011016,2947.12
2011017,1862.67
2011018,2943.49
2011019,2940.62
2011020,1109.193000000046
2011021,1098.303
2011022,1045.58
2011023,1093.9730000000002
2011024,1041.17
2011025,1088.333
2011026,3689.5813456244086
2011027,1484.8712244919875
2011028,830.840548024912
2011029,150.0
2011030,550.4393583865029
2011031,507.42
2011032,506.95
2011033,505.64000000000004
2011034,1480.7928852675832
2011035,284.2056965468144
2011036,284.2056965468144
2011037,426.1151857156458
2011038,5276.780251046927
2011039,1983.438108149291
2011040,534.5571264004961
2011041,1420.29
2011042,1419.73
2011043,1417.37
2011044,1412.36
2011045,1584.21
2011046,1582.52
2011047,366.82872169859587
2011048,3794.197904504171
2011049,1270.8253009398109
2011050,822.96
2011051,374.4520900869451
2011052,186.47
2011053,185.99
2011054,404.9801262216642
2011055,404.9801262216642
2011056,2433.7978413893343
2011057,391.91365487503555
2011058,25.0
2011059,368.69314757200556
2011060,537.26
2011061,536.89
2011062,268.457034619586
2011063,2331.144435000617
2011064,479.00999999999857
2011065,688.87
2011066,2314.1717566993116
2011067,2265.886868307932
2011068,931.3487305045973
2011069,731.31
2011070,3377.2689874159964
2011071,770.2911254087838
2011072,662.9300000000001
2011073,662.85
2011074,10586.100992011312
2011075,3217.18905287646
2011076,379.5422313986728
2011077,1419.81
2011078,1287.52
2011079,1414.4500000000464
2011080,1412.99
2011081,1282.85
2011082,1411.3
2013000,320.47012540336334
2013001,355.3587411973389
2013002,353.0417586149239
2013003,353.0417586149239
2013004,339.1758845317599
2013005,300.3674761645855
2013006,300.3674761645855
2013007,383.31192305191087
2013008,383.31192305191087
2013009,1359.7248092338284
2013010,512.5382648014343
2013011,293.7408125817073
2013012,293.7408125817073
2013013,358.1099999999923
2013014,331.8977705887045
2013015,331.8977705887045
2013016,333.58456964834085
2013017,275.60008454413776
2013018,275.6000845441376
2013019,409.3462687750009
2013020,300.0224688023791
2013021,351.19999999999874
2013022,400.01175089287386
2013023,332.3513283308065
2013024,358.109999999997
2013025,358.109999999997
2013026,298.9938208064415
2013027,333.19051944185617
2013028,333.19051944185617
2013029,283.29266013351565
2013030,439.2299999999993
2013031,356.64273659306997
2013032,356.64273659307
2013033,356.64273659306997
2013034,382.797966674785
2013035,407.013982471193
2013036,327.79020547260365
2013037,335.6198364793057
2013038,335.6198364793057
2013039,302.291086232808
2013040,346.6169479007972
2013041,346.6169479007972
2013042,346.6169479007972
2013043,367.03000000001674
2013044,367.03000000001674
2013045,367.0300000000167
2013046,266.87616724869963
2013047,266.87616724869963
2013048,363.3507449666379
2013049,363.3507449666379
2013050,271.4716860226434
2013051,271.4716860226434
2013052,293.8698189716792
2013053,293.86981897167936
2013054,369.8499999999922
2013055,347.2823819513533
2013056,326.6887312054422
2013057,326.68873120544305
2013058,2302.697843324126
2013059,630.163325046354
2013060,268.91784290132966
2013061,344.8800000000009
2013062,294.96142502463994
2013063,294.9614250246399
2013064,355.1714811415313
2013065,321.7889123512318
2013066,299.2778586173009
2013067,282.3755581333365
2013068,355.4300000000003
2013069,237.08610167417285
2013070,463.53093804744327
2013071,53.9
2013072,53.9
2013073,107.89999999994978
2013074,315.7606217382867
2013075,327.5001346660588
2013076,1174.5046590405536
2013077,572.2788629394141
2013078,440.905888202633
2013079,440.90588820263304
2013080,323.8365987987954
2013081,269.3871475754716
2013082,279.08783042856464
2013083,468.9042984613692
2013084,261.2521238000074
2013085,261.2521238000075
2013086,1429.4941682207384
2013087,700.7096853034587
2013088,50.0
2013089,708.2836843072083
2013090,261.7027021984127
2013091,261.70270219841274
2013092,310.2104864616663
2013093,258.20027228223967
2013094,258.2002722822398
2013095,232.98028795128207
2013096,353.39528776651355
2013097,324.6118967277582
2013098,265.2142587017084
2013099,479.4070408363018
2013100,463.5824153296976
2013101,391.6000000000004
2013102,227.4727494451453
2013103,227.4727494451453
2013104,453.76315653831927
2013105,317.6897621586649
2013106,385.5794855315555
2013107,354.0531764435962
2013108,354.0531764435962
2013109,406.4558253749469
2013110,332.3175966903423
2013111,325.5699999999891
2013112,325.89606896275745
2013113,325.89606896275745
2013114,257.6284826714563
2013115,257.6284826714563
2013116,372.7100000000004
2013117,274.73153938231684
2013118,299.3102062972307
2013119,286.41685473202375
2013120,286.41685473202375
2013121,286.41685473202375
2013122,333.5088305411879
2013123,333.5088305411881
2013124,346.5716216042068
2013125,96.6
2013126,129.7
